sample length
SRX502277 747
SRX507197 4455
SRX507198 4455
SRX507199 4455
SRX507200 4455
SRX507200 821
SRX507202 4455
SRX507204 4441
SRX507205 821
SRX507206 4457
SRX507207 2148
SRX507208 2424
SRX507208 3567
SRX507210 4455
SRX507214 4442
SRX507214 821
SRX507215 821
SRX507216 4455
SRX507216 821
SRX507217 4455
SRX507218 4455
SRX507219 4455
SRX507220 1494
SRX507221 1085
SRX507221 4455
SRX507222 4455
SRX507223 1559
SRX507295 4455
SRX507297 4457
SRX507298 4455
SRX507299 4455
SRX507300 4455
SRX507301 821
SRX507302 858
SRX507303 4455
SRX507304 158
SRX507304 4455
SRX507306 4455
SRX507306 821
SRX507307 821
SRX507308 4442
SRX507309 4455
SRX507310 821
SRX507311 4455
SRX507311 821
SRX507322 4455
SRX507323 821
SRX507324 158
SRX507325 1239
SRX507325 4455
SRX507326 1239
SRX507326 4455
SRX507328 4455
SRX507330 4455
SRX507332 4455
SRX507359 821
SRX507360 1948
SRX507360 4455
SRX507368 4455
SRX507400 1559
SRX507400 4455
SRX507937 4442
SRX507955 4455
SRX507955 821
SRX508019 4455
SRX508046 4455
SRX508051 4455
SRX508052 4455
SRX508053 4455
SRX508054 1244
SRX508058 1948
SRX5092988 4456
SRX5092991 4457
SRX5092993 4456
SRX5092994 4456
SRX5092995 4456
SRX5092996 4457
SRX5092997 4456
SRX5092998 4456
SRX5092999 4457
SRX5093000 4456
SRX5093001 4456
SRX5093002 4457
SRX5093003 4457
SRX5093004 4457
SRX5093005 4457
SRX5093006 4457
SRX5093007 4456
SRX5093008 4457
SRX5093009 4456
SRX5093010 4457
SRX5093011 4456
SRX5093012 241
SRX5093012 4456
SRX5093013 4456
SRX5093014 4456
SRX5093015 4456
SRX5093016 4456
SRX5093017 4456
SRX5093017 760
SRX5093018 4456
SRX5093019 4456
SRX5093020 4457
SRX5093021 4457
SRX5093022 4457
SRX5093023 4457
SRX5093024 4457
SRX5093025 4456
SRX5093026 4456
SRX5093027 4457
SRX5093028 4457
SRX5093029 4456
SRX5093030 4457
SRX5093031 4456
SRX5093032 4457
SRX5093033 4456
SRX5093034 4456
SRX5093035 4457
SRX5093036 4457
SRX5093037 4457
SRX5093038 4457
SRX5093039 241
SRX5093039 4457
SRX5093040 4456
SRX5093041 4457
SRX5093042 4457
SRX5093043 4457
SRX5093044 4457
SRX5093045 4457
SRX5093046 4456
SRX5093047 4457
SRX5093048 4456
SRX5093049 4177
SRX5093050 4456
SRX5093051 4456
SRX5093052 4456
SRX5093053 4457
SRX5093054 4457
SRX5093055 4456
SRX5093056 4456
SRX5093057 4456
SRX5093058 4456
SRX510567 4441
SRX510567 710
SRX511142 710
SRX511745 4459
SRX511746 158
SRX511746 1948
SRX511746 821
SRX511749 4455
SRX511753 1559
SRX511753 4455
SRX511775 1081
SRX511775 4457
SRX511780 1948
SRX511781 1559
SRX511782 4455
SRX511786 1559
SRX511787 821
SRX511791 1948
SRX511791 4455
SRX511791 821
SRX511792 1948
SRX511794 1081
SRX511794 1948
SRX511796 1292
SRX511796 4206
SRX511798 4455
SRX511801 158
SRX511801 742
SRX511804 1100
SRX511804 4455
SRX5162731 4452
SRX5162731 710
SRX5163188 4450
SRX5163188 710
SRX5163189 4450
SRX5163189 710
SRX5163190 4450
SRX5163190 710
SRX5163191 4451
SRX5163191 710
SRX5163192 4450
SRX5163192 710
SRX5163193 1036
SRX5163193 2430
SRX5163193 521
SRX5163193 710
SRX5163194 4445
SRX5163194 710
SRX5163195 4450
SRX5163195 710
SRX5163196 4450
SRX5163196 710
SRX5163197 4450
SRX5163197 710
SRX5163198 4450
SRX5163198 710
SRX5163199 4450
SRX5163199 710
SRX5163200 4451
SRX5163200 710
SRX5163201 4450
SRX5163201 710
SRX5163202 4451
SRX5163202 710
SRX5163203 4451
SRX5163203 710
SRX5163204 710
SRX5163205 4450
SRX5163205 710
SRX5163206 4451
SRX5163206 710
SRX5163207 4450
SRX5163207 710
SRX5163208 4450
SRX5163208 710
SRX5163209 4450
SRX5163209 710
SRX5163210 4445
SRX5163210 710
SRX5163211 1055
SRX5163211 3342
SRX5163211 710
SRX5163211 821
SRX5163212 4452
SRX5163212 710
SRX5163213 4451
SRX5163213 710
SRX5163214 4450
SRX5163214 710
SRX5163215 4450
SRX5163215 710
SRX5163216 4450
SRX5163216 710
SRX5163217 4450
SRX5163217 710
SRX5163218 4447
SRX5163218 710
SRX5163219 4449
SRX5163219 710
SRX5163220 4450
SRX5163220 710
SRX5163221 4450
SRX5163221 710
SRX5163222 4450
SRX5163222 710
SRX5163223 710
SRX5195767 710
SRX5198714 710
SRX5198718 710
SRX5198726 710
SRX5198728 1312
SRX5198731 1344
SRX5198738 710
SRX5198740 710
SRX5198741 747
SRX5198742 747
SRX5198744 710
SRX5198745 4448
SRX5198747 747
SRX5198748 747
SRX5198749 710
SRX5198750 710
SRX5198751 710
SRX5198752 2798
SRX5198752 710
SRX5198753 2798
SRX5198753 747
SRX5198755 2798
SRX5198755 710
SRX5198756 747
SRX5198757 747
SRX5198758 747
SRX5198760 710
SRX5198764 710
SRX5198765 747
SRX5198768 710
SRX5198769 747
SRX5198770 1240
SRX5198770 710
SRX5198771 1240
SRX5198771 747
SRX5198772 710
SRX5198773 710
SRX5198778 710
SRX5198779 710
SRX5198781 747
SRX5198785 710
SRX5198790 523
SRX5198794 710
SRX5198797 710
SRX5198798 710
SRX5198800 747
SRX5198804 2194
SRX5198804 747
SRX5198807 710
SRX5198812 710
SRX5198814 710
SRX5198815 710
SRX5198816 710
SRX5198817 710
SRX5198818 747
SRX5198821 747
SRX5198824 747
SRX5198825 747
SRX5208381 4451
SRX5208381 710
SRX5208382 710
SRX5208383 4450
SRX5208383 710
SRX5208384 4450
SRX5208384 710
SRX5208385 710
SRX5208386 4450
SRX5208386 710
SRX5208387 4450
SRX5208387 710
SRX5208388 710
SRX5208389 4450
SRX5208389 710
SRX5208390 4450
SRX5208390 710
SRX5208391 4447
SRX5208391 710
SRX5208392 4450
SRX5208392 710
SRX5208393 4450
SRX5208393 710
SRX5208394 4447
SRX5208394 710
SRX5208395 4450
SRX5208395 710
SRX5208396 1352
SRX5208396 4448
SRX5208396 710
SRX5208397 4451
SRX5208397 710
SRX5208398 4447
SRX5208398 710
SRX5208399 4450
SRX5208399 710
SRX5208400 4450
SRX5208400 710
SRX5208401 4450
SRX5208401 710
SRX5208402 4450
SRX5208402 710
SRX5208403 4450
SRX5208403 710
SRX5208404 4450
SRX5208404 710
SRX5208405 4450
SRX5208405 710
SRX5208406 4450
SRX5208406 710
SRX5208407 4450
SRX5208407 710
SRX5208408 4451
SRX5208408 710
SRX5208409 4450
SRX5208409 710
SRX5208410 3476
SRX5208410 710
SRX5208411 4450
SRX5208411 710
SRX5208412 4450
SRX5208412 710
SRX5208413 4450
SRX5208413 710
SRX5208414 4450
SRX5208414 710
SRX5208415 710
SRX5208416 4450
SRX5208416 710
SRX5208426 4451
SRX5208426 710
SRX5208427 4450
SRX5208427 710
SRX5208428 4450
SRX5208428 710
SRX5208429 4451
SRX5208429 710
SRX5208430 4450
SRX5208430 710
SRX5208431 4450
SRX5208431 710
SRX5208432 4450
SRX5208432 710
SRX5208433 4450
SRX5208433 710
SRX5208434 4450
SRX5208434 710
SRX5208435 4450
SRX5208435 710
SRX5208436 4451
SRX5208436 710
SRX5208437 4450
SRX5208437 710
SRX5208438 4450
SRX5208438 710
SRX5208439 4451
SRX5208439 710
SRX5208440 3423
SRX5208440 710
SRX5208440 954
SRX5208441 4450
SRX5208441 710
SRX5208442 4451
SRX5208442 710
SRX5208443 4445
SRX5208443 710
SRX5208444 4450
SRX5208444 710
SRX5208445 4451
SRX5208445 710
SRX5208446 4450
SRX5208446 710
SRX5208447 4450
SRX5208447 710
SRX5208448 4450
SRX5208448 710
SRX5208449 4451
SRX5208449 710
SRX5208450 4450
SRX5208450 710
SRX5208451 4450
SRX5208451 710
SRX5208452 4450
SRX5208452 710
SRX5208453 4450
SRX5208453 710
SRX5208454 4450
SRX5208454 710
SRX5208455 4451
SRX5208455 710
SRX5208456 4450
SRX5208456 710
SRX5208457 4450
SRX5208457 710
SRX5208458 4450
SRX5208458 710
SRX5208459 4450
SRX5208459 710
SRX5208460 4450
SRX5208460 710
SRX5208461 4450
SRX5208461 710
SRX5208471 4450
SRX5208471 710
SRX5208472 4451
SRX5208472 710
SRX5208473 4450
SRX5208473 710
SRX5208474 4450
SRX5208474 710
SRX5208475 4450
SRX5208475 710
SRX5208476 4450
SRX5208476 710
SRX5208477 4450
SRX5208477 710
SRX5208478 4450
SRX5208478 710
SRX5208479 4450
SRX5208479 710
SRX5208480 4450
SRX5208480 710
SRX5208481 4450
SRX5208481 710
SRX5208482 4450
SRX5208482 710
SRX5208483 1056
SRX5208483 3227
SRX5208483 710
SRX5208484 710
SRX5208485 4450
SRX5208485 710
SRX5208486 4450
SRX5208486 710
SRX5208487 4450
SRX5208487 710
SRX5208488 4450
SRX5208488 710
SRX5208489 1659
SRX5208489 2742
SRX5208489 710
SRX5208490 4450
SRX5208490 710
SRX5208491 4451
SRX5208491 710
SRX5208492 4451
SRX5208492 710
SRX5208493 4451
SRX5208493 710
SRX5208494 4450
SRX5208494 710
SRX5208495 4451
SRX5208495 710
SRX5208496 4450
SRX5208496 710
SRX5208497 1073
SRX5208497 3334
SRX5208497 710
SRX5208498 4451
SRX5208498 710
SRX5208499 4450
SRX5208499 710
SRX5208500 3433
SRX5208500 710
SRX5208500 941
SRX5208501 1064
SRX5208501 3228
SRX5208501 710
SRX5208502 4451
SRX5208502 710
SRX5208503 4451
SRX5208503 710
SRX5208504 4450
SRX5208504 710
SRX5208505 4451
SRX5208505 710
SRX5208506 4445
SRX5208506 710
SRX521233 1155
SRX521234 1948
SRX521235 821
SRX521237 4455
SRX5214285 710
SRX5214287 710
SRX5223031 710
SRX5223032 710
SRX5223033 710
SRX5223034 710
SRX5223035 710
SRX5223036 710
SRX5223037 710
SRX5223038 710
SRX5223039 710
SRX5223040 710
SRX5223041 710
SRX5223042 710
SRX5223043 710
SRX5223044 710
SRX5223045 710
SRX5223046 710
SRX5223047 710
SRX5223048 710
SRX5223049 710
SRX5223050 710
SRX5223051 710
SRX5223052 710
SRX5223056 710
SRX5223057 710
SRX5223058 710
SRX5223059 710
SRX5223062 710
SRX5223064 710
SRX5223065 710
SRX5244746 710
SRX5244747 710
SRX5244748 710
SRX5244749 710
SRX5244750 710
SRX5244751 1332
SRX5244751 710
SRX5244752 710
SRX5244753 710
SRX5244754 710
SRX5244755 710
SRX5244756 710
SRX5244757 710
SRX5244758 710
SRX5244759 710
SRX5244760 710
SRX5244761 710
SRX5244762 4450
SRX5244762 710
SRX5244763 4451
SRX5244763 710
SRX5244764 4450
SRX5244764 710
SRX5244765 4450
SRX5244765 710
SRX5244766 4451
SRX5244766 710
SRX5244767 4450
SRX5244767 710
SRX5244768 4450
SRX5244768 710
SRX5244769 4450
SRX5244769 710
SRX5245421 710
SRX5245422 710
SRX5245423 710
SRX5245424 710
SRX5245425 710
SRX5245426 710
SRX5245427 710
SRX5245428 710
SRX5245429 710
SRX5245430 710
SRX5245431 710
SRX5245432 710
SRX5245433 710
SRX5245434 710
SRX5245435 710
SRX5245436 710
SRX5245437 710
SRX5245438 710
SRX5305288 710
SRX5305289 710
SRX5305290 710
SRX5305291 710
SRX5305293 710
SRX5310728 710
SRX5310729 160
SRX5310729 710
SRX5310735 160
SRX5310735 710
SRX5310736 1364
SRX5310739 710
SRX5353940 710
SRX5353941 747
SRX5353942 710
SRX5353943 710
SRX5353944 710
SRX5353945 710
SRX5353946 710
SRX5353947 710
SRX5353948 710
SRX5353949 710
SRX5353950 710
SRX5353951 747
SRX5353952 710
SRX5353953 710
SRX5353954 710
SRX5353955 710
SRX5353956 747
SRX5353957 710
SRX5353958 710
SRX5353959 747
SRX5353960 710
SRX5353961 710
SRX5353962 710
SRX5353963 710
SRX5353964 710
SRX5353965 710
SRX5353966 710
SRX5353967 710
SRX5353968 747
SRX5353969 710
SRX5353970 747
SRX5353971 747
SRX5353972 747
SRX5353973 747
SRX5353974 747
SRX5353975 747
SRX5353976 747
SRX5353977 747
SRX5353978 747
SRX5353979 747
SRX5353980 747
SRX5353981 710
SRX5353982 710
SRX5353983 710
SRX5353984 747
SRX5353985 747
SRX5353986 747
SRX5353987 710
SRX5353988 747
SRX5353989 747
SRX5353990 710
SRX5353991 710
SRX5353992 710
SRX5353993 710
SRX5353994 710
SRX5353995 710
SRX5353996 710
SRX5353997 710
SRX5353998 710
SRX5353999 710
SRX5354000 747
SRX5354001 710
SRX5354002 710
SRX5354003 710
SRX5354004 747
SRX5354005 710
SRX5354006 710
SRX5354007 710
SRX5354008 710
SRX5354009 747
SRX5354010 747
SRX5354011 710
SRX5354012 710
SRX5354013 710
SRX5354014 747
SRX5354015 710
SRX5354016 710
SRX5354017 747
SRX5354018 710
SRX5354020 710
SRX5354021 710
SRX5354022 747
SRX5354023 710
SRX5354024 710
SRX5354025 710
SRX5354026 710
SRX5354027 710
SRX5354383 710
SRX5354384 710
SRX5354385 710
SRX5354386 710
SRX5354387 710
SRX5354388 710
SRX5354390 747
SRX5354391 710
SRX5354392 710
SRX5354393 710
SRX5354394 710
SRX5354395 710
SRX5354395 749
SRX5354396 710
SRX5354397 710
SRX5354398 710
SRX5354399 747
SRX5354400 747
SRX5354401 710
SRX5354402 710
SRX5354403 710
SRX5354404 747
SRX5354405 710
SRX5354406 710
SRX5354407 747
SRX5354408 710
SRX5354409 710
SRX5354410 710
SRX5354411 710
SRX5354412 710
SRX5354413 710
SRX5354414 710
SRX5354415 710
SRX5354416 710
SRX5354417 710
SRX5354418 710
SRX5354419 710
SRX5354420 710
SRX5354421 710
SRX5354422 710
SRX5354423 710
SRX5354424 710
SRX5354425 747
SRX5354426 747
SRX5354427 747
SRX5354428 710
SRX5354429 710
SRX5354430 710
SRX5354431 710
SRX5354432 710
SRX5354433 710
SRX5354434 710
SRX5354436 710
SRX5354439 710
SRX5354440 747
SRX5354441 747
SRX5354442 710
SRX5354443 747
SRX5354444 747
SRX5354445 710
SRX5354446 710
SRX5354447 747
SRX5354448 710
SRX5354449 486
SRX5354450 710
SRX5354451 747
SRX5354452 710
SRX5354453 710
SRX5354454 710
SRX5354455 710
SRX5354456 747
SRX5354457 710
SRX5354459 710
SRX5354460 710
SRX5354461 710
SRX5354462 710
SRX5354463 747
SRX5354464 710
SRX5354465 710
SRX5354466 710
SRX5354467 710
SRX5354468 710
SRX5354469 710
SRX5354470 495
SRX5354471 710
SRX5354472 747
SRX5354474 710
SRX5354476 710
SRX5354477 710
SRX5354478 710
SRX5354479 710
SRX5354480 710
SRX5354481 747
SRX5354482 747
SRX5354483 747
SRX5354484 710
SRX5354485 710
SRX5354486 710
SRX5354487 710
SRX5354488 747
SRX5354489 710
SRX5354490 710
SRX5354491 747
SRX5354492 710
SRX5354493 747
SRX5354494 747
SRX5354495 747
SRX5354496 747
SRX5354497 710
SRX5354498 710
SRX5354499 747
SRX5354500 710
SRX5354501 710
SRX5354502 747
SRX5354503 747
SRX5354505 747
SRX5354506 747
SRX5354507 747
SRX5354509 710
SRX5354510 710
SRX5354511 710
SRX5354512 710
SRX5354513 710
SRX5354514 710
SRX5354515 710
SRX5354516 710
SRX5354517 710
SRX5354518 710
SRX5354519 747
SRX5354520 710
SRX5354521 710
SRX5354522 710
SRX5354524 710
SRX5354527 747
SRX5354530 747
SRX5354531 710
SRX5354532 747
SRX5354533 747
SRX5354534 747
SRX5354535 747
SRX5354537 747
SRX5354538 747
SRX5354539 747
SRX5354540 747
SRX5354541 747
SRX5354542 747
SRX5354543 710
SRX5354544 747
SRX5354545 710
SRX5354546 710
SRX5354547 747
SRX5354548 747
SRX5354549 710
SRX5354550 710
SRX5354551 710
SRX5354552 710
SRX5401992 710
SRX5401995 3535
SRX5402002 1733
SRX5402002 1818
SRX5402006 3537
SRX5402016 710
SRX5402018 710
SRX5402030 710
SRX5402038 710
SRX5402064 747
SRX5415651 4460
SRX5415652 4460
SRX5415653 4460
SRX5415654 4460
SRX5415655 4460
SRX546085 159
SRX546085 4455
SRX546089 2151
SRX546091 1494
SRX546091 2172
SRX546099 3984
SRX546100 821
SRX5461028 747
SRX5461029 747
SRX5461030 747
SRX5461031 747
SRX5461032 747
SRX5461033 747
SRX5461034 747
SRX5461035 747
SRX546107 1948
SRX546108 4206
SRX546112 1948
SRX546113 1948
SRX546114 1948
SRX546114 821
SRX546115 1948
SRX546116 1020
SRX546116 1559
SRX546116 883
SRX546120 821
SRX546122 3583
SRX546123 1952
SRX546133 1948
SRX546134 1173
SRX546136 821
SRX547962 4455
SRX547963 1820
SRX547963 1948
SRX547963 2561
SRX547964 4455
SRX547965 4455
SRX547966 4455
SRX547967 4455
SRX547968 1330
SRX547968 1948
SRX547969 4455
SRX547970 4455
SRX547972 4457
SRX547973 4455
SRX547974 821
SRX547975 4455
SRX547975 821
SRX547976 4455
SRX547978 821
SRX547979 1975
SRX547979 4455
SRX548065 158
SRX548065 4455
SRX548065 821
SRX548066 821
SRX548067 4455
SRX548068 4455
SRX548069 1975
SRX548069 4455
SRX548072 1422
SRX548074 1081
SRX548074 158
SRX548077 4455
SRX548077 821
SRX548078 4455
SRX548079 4455
SRX548079 821
SRX548080 4455
SRX548082 4455
SRX548084 4455
SRX548085 2148
SRX548087 1244
SRX548500 1215
SRX548500 158
SRX548500 4455
SRX548501 4455
SRX548509 4455
SRX548509 806
SRX548524 4455
SRX548540 821
SRX548543 4455
SRX548553 1559
SRX548553 158
SRX548556 4455
SRX548557 1975
SRX548557 4456
SRX548559 4455
SRX548560 158
SRX548560 4455
SRX548562 821
SRX548563 821
SRX5506892 590
SRX5506892 710
SRX5506893 710
SRX5506894 710
SRX5506895 710
SRX5506896 710
SRX5506897 710
SRX5506898 710
SRX5506899 500
SRX5506899 710
SRX5506900 710
SRX5506901 710
SRX5506902 710
SRX5506903 710
SRX5506905 710
SRX5506916 710
SRX5506917 710
SRX5506918 710
SRX5506919 710
SRX5506920 710
SRX5506921 710
SRX5506922 710
SRX5506923 710
SRX5506924 710
SRX5506925 710
SRX5506930 4441
SRX5506930 710
SRX5506931 4441
SRX5506931 710
SRX5506932 4441
SRX5506932 710
SRX5506933 4441
SRX5506933 710
SRX5506934 710
SRX5506935 710
SRX5506936 710
SRX5506937 710
SRX5506938 710
SRX5506939 710
SRX5506940 541
SRX5506940 710
SRX5506941 710
SRX5506942 710
SRX5506943 710
SRX5506944 299
SRX5506944 4441
SRX5506945 299
SRX5506945 4441
SRX5506946 4441
SRX5506946 495
SRX5506947 4441
SRX5506947 495
SRX5506948 495
SRX5506948 614
SRX5506949 4441
SRX5506949 710
SRX5506950 4441
SRX5506950 710
SRX5506951 4441
SRX5506951 495
SRX5506952 4441
SRX5506952 710
SRX5506953 4441
SRX5506953 710
SRX5506954 4441
SRX5506954 495
SRX5506955 338
SRX5506955 4441
SRX5506956 299
SRX5506956 4441
SRX5506957 338
SRX5506957 4441
SRX5506958 495
SRX5506958 791
SRX5506959 4441
SRX5506959 710
SRX5506960 324
SRX5506960 4441
SRX5506961 4441
SRX5506961 495
SRX5506962 299
SRX5506962 4441
SRX5506963 4441
SRX5506963 495
SRX5506964 4441
SRX5506964 495
SRX5506965 299
SRX5506965 4441
SRX5506966 1080
SRX5506966 559
SRX5506966 710
SRX5506967 4441
SRX5506967 495
SRX5506968 710
SRX5506969 299
SRX5506969 4441
SRX5506970 324
SRX5506970 4441
SRX5506971 344
SRX5506971 4441
SRX5506972 4441
SRX5506972 495
SRX5506973 344
SRX5506973 4441
SRX5506974 4441
SRX5506974 710
SRX5506975 4441
SRX5506975 710
SRX5506976 345
SRX5506976 4441
SRX5506977 4441
SRX5506977 710
SRX5506978 4441
SRX5506978 710
SRX5506979 4441
SRX5506979 710
SRX5506980 4441
SRX5506981 292
SRX5506981 4441
SRX5506982 4441
SRX5506982 495
SRX5506983 4441
SRX5506983 495
SRX5506992 516
SRX5506992 611
SRX5506992 820
SRX5526385 710
SRX5526387 710
SRX5526390 710
SRX5526396 710
SRX5526399 710
SRX5526401 710
SRX5526402 710
SRX5526403 710
SRX5526404 710
SRX5526405 710
SRX5526417 710
SRX5526418 710
SRX5526419 710
SRX5526422 710
SRX5526423 710
SRX5526425 710
SRX5526429 710
SRX5526430 710
SRX5526440 710
SRX5526441 710
SRX5526451 710
SRX5526454 710
SRX5526460 710
SRX5526461 710
SRX5526462 710
SRX554584 1559
SRX554584 4455
SRX554585 821
SRX554701 710
SRX554702 710
SRX554703 710
SRX554791 72
SRX554792 4447
SRX554794 747
SRX554795 4441
SRX554795 710
SRX554796 710
SRX554797 710
SRX554798 710
SRX554799 710
SRX554801 710
SRX554802 710
SRX554803 747
SRX554804 710
SRX554805 747
SRX554812 710
SRX554817 710
SRX554823 710
SRX554826 2793
SRX554826 710
SRX554828 710
SRX554830 710
SRX554831 710
SRX554832 710
SRX554834 710
SRX554835 710
SRX554836 710
SRX554838 710
SRX554842 1332
SRX554842 710
SRX554843 710
SRX555585 821
SRX555588 1155
SRX555588 1948
SRX555588 821
SRX555589 1085
SRX555592 4455
SRX555593 4455
SRX555594 821
SRX555596 821
SRX555598 4455
SRX555599 4455
SRX555602 1466
SRX555602 1948
SRX555604 158
SRX555604 1948
SRX555604 4457
SRX555604 821
SRX555605 821
SRX555614 1948
SRX555616 4455
SRX555616 821
SRX555617 821
SRX555619 821
SRX555633 4455
SRX555634 1948
SRX555635 858
SRX555639 742
SRX555641 4455
SRX555642 4455
SRX555642 821
SRX555662 1559
SRX555662 4455
SRX555664 4455
SRX555664 821
SRX555665 3984
SRX555665 821
SRX555667 4456
SRX555669 821
SRX555671 821
SRX555675 1422
SRX555677 821
SRX555678 4455
SRX555679 821
SRX555684 157
SRX555684 4464
SRX555689 1975
SRX555689 4455
SRX555689 957
SRX555692 4455
SRX555692 821
SRX555695 1215
SRX555702 1239
SRX555702 4455
SRX555703 4455
SRX555704 858
SRX555706 710
SRX555708 4455
SRX555719 1450
SRX555719 157
SRX555719 3189
SRX555719 324
SRX555719 91
SRX555720 742
SRX555744 1559
SRX555745 3984
SRX555751 1292
SRX555751 1559
SRX555752 1292
SRX555752 4455
SRX555753 1165
SRX555753 157
SRX555753 4455
SRX555754 1948
SRX555754 821
SRX555757 1948
SRX555757 4455
SRX555757 821
SRX555758 747
SRX555759 821
SRX555761 1085
SRX555765 4455
SRX555766 173
SRX555766 742
SRX555771 1948
SRX555780 4455
SRX555782 1948
SRX555782 4455
SRX555784 4455
SRX555785 1559
SRX555786 1559
SRX555789 1948
SRX555789 4455
SRX555790 821
SRX555791 858
SRX555792 2181
SRX555795 1820
SRX555795 1948
SRX555795 2579
SRX555796 3984
SRX555796 821
SRX555797 814
SRX555798 4455
SRX555799 4455
SRX555801 158
SRX555801 4455
SRX555803 4206
SRX555804 1559
SRX555804 858
SRX555805 710
SRX555820 747
SRX555822 821
SRX555823 1975
SRX555823 4456
SRX555824 821
SRX555825 4455
SRX555827 821
SRX555828 4455
SRX555829 2181
SRX555830 4455
SRX555831 1559
SRX555854 2151
SRX555856 1085
SRX555856 4455
SRX555857 1271
SRX555858 1244
SRX555859 742
SRX555859 821
SRX555861 1948
SRX555862 821
SRX555865 158
SRX555865 4455
SRX555876 4457
SRX555876 821
SRX555877 821
SRX555878 1081
SRX555878 4455
SRX555881 4455
SRX555882 4455
SRX555884 1292
SRX555884 1559
SRX555908 4455
SRX555910 4455
SRX555910 742
SRX555911 821
SRX555914 4455
SRX555915 1948
SRX555915 4455
SRX555918 821
SRX5566910 710
SRX5566916 2151
SRX5566919 160
SRX5566922 710
SRX5566928 710
SRX5566931 747
SRX5566932 710
SRX5566933 710
SRX5566935 708
SRX5566959 747
SRX5566962 4339
SRX5566962 710
SRX5566974 1115
SRX5598464 710
SRX5598474 710
SRX5598510 710
SRX5598511 710
SRX5598512 710
SRX5598529 747
SRX5598554 710
SRX5598556 710
SRX5598557 710
SRX5598648 747
SRX5598653 710
SRX5598666 4375
SRX5598714 747
SRX5598797 710
SRX5598869 710
SRX5598870 1424
SRX5598910 710
SRX5598913 710
SRX5598914 1332
SRX5598915 710
SRX5598916 1191
SRX5598916 710
SRX5598924 710
SRX5599043 710
SRX5599048 710
SRX5599049 710
SRX5599055 710
SRX5599057 747
SRX5599121 747
SRX5599208 710
SRX5599216 710
SRX5599218 747
SRX5599221 747
SRX5599223 747
SRX5599287 710
SRX5599290 710
SRX5599309 710
SRX565715 1239
SRX565715 4455
SRX565719 4455
SRX565724 710
SRX565727 4455
SRX565727 821
SRX565728 4455
SRX565730 4455
SRX565731 1120
SRX565731 4455
SRX565733 1081
SRX565733 4455
SRX565735 1085
SRX565735 4455
SRX565738 4455
SRX565739 1422
SRX565741 4455
SRX5659474 710
SRX5659476 747
SRX5659482 747
SRX5659484 710
SRX5659493 710
SRX5659498 3140
SRX5659504 710
SRX5659517 710
SRX5659520 172
SRX5659521 747
SRX5659522 710
SRX5659529 747
SRX5659537 747
SRX5659538 710
SRX5659539 747
SRX5659540 747
SRX5659544 710
SRX5659545 747
SRX5659546 4441
SRX5659547 710
SRX5659554 747
SRX5659557 523
SRX5659558 710
SRX5659560 747
SRX5659561 747
SRX5659565 747
SRX5659566 710
SRX5659568 710
SRX5659575 710
SRX5659579 747
SRX5659581 710
SRX5659586 747
SRX5659592 747
SRX5659594 710
SRX5659597 710
SRX5659605 747
SRX5659606 747
SRX5659607 747
SRX5659609 710
SRX5659611 710
